"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"1777","CA-2016-118745","6/11/2016","6/16/2016","Standard Class","SV-20365","Seth Vernon","Consumer","United States","Los Angeles","California","90049","West","FUR-TA-10003473","Furniture","3","902.712","3","0.2","33.8517"
"1778","CA-2016-163972","10/17/2016","10/21/2016","Standard Class","MG-17890","Michael Granlund","Home Office","United States","Fresno","California","93727","West","FUR-BO-10003894","Furniture","1","120.666","2","0.15","21.294"
"1779","CA-2016-113726","11/24/2016","12/1/2016","Standard Class","SC-20680","Steve Carroll","Home Office","United States","Seattle","Washington","98105","West","FUR-FU-10003535","Furniture","4","82.26","3","0","33.7266"
"1780","CA-2016-163048","2/8/2016","2/15/2016","Standard Class","MH-17440","Mark Haberlin","Corporate","United States","Houston","Texas","77036","Central","FUR-CH-10001270","Furniture","2","241.5","4","0.3","0"
"1781","CA-2017-110625","12/23/2017","12/30/2017","Standard Class","JB-16045","Julia Barnett","Home Office","United States","Danbury","Connecticut","6810","East","FUR-FU-10001473","Furniture","4","27.46","2","0","9.8856"
"1782","CA-2016-142594","12/1/2016","12/6/2016","Second Class","EJ-14155","Eva Jacobs","Consumer","United States","Franklin","Massachusetts","2038","East","FUR-FU-10002045","Furniture","4","111.15","5","0","48.906"
"1783","CA-2016-142594","12/1/2016","12/6/2016","Second Class","EJ-14155","Eva Jacobs","Consumer","United States","Franklin","Massachusetts","2038","East","FUR-TA-10001095","Furniture","3","366.009","3","0.3","-47.0583"
"1784","CA-2017-120061","11/2/2017","11/7/2017","Second Class","SR-20425","Sharelle Roach","Home Office","United States","Springfield","Ohio","45503","East","FUR-CH-10001973","Furniture","2","155.372","2","0.3","-35.5136"
"1785","CA-2015-110814","12/5/2015","12/9/2015","Second Class","BD-11635","Brian Derr","Consumer","United States","New York City","New York","10009","East","FUR-CH-10003535","Furniture","2","164.646","3","0.1","12.8058"
"1786","CA-2017-140480","7/8/2017","7/12/2017","Standard Class","HE-14800","Harold Engle","Corporate","United States","Newark","Delaware","19711","East","FUR-FU-10003247","Furniture","4","83.92","4","0","5.8744"
"1787","CA-2017-140480","7/8/2017","7/12/2017","Standard Class","HE-14800","Harold Engle","Corporate","United States","Newark","Delaware","19711","East","FUR-FU-10001057","Furniture","4","39.98","2","0","9.1954"
"1788","CA-2016-130820","11/15/2016","11/15/2016","Same Day","ON-18715","Odella Nelson","Corporate","United States","Burlington","North Carolina","27217","South","FUR-TA-10001768","Furniture","3","630.024","4","0.4","-199.5076"
"1789","CA-2017-132290","3/10/2017","3/14/2017","Standard Class","MD-17350","Maribeth Dona","Consumer","United States","Dallas","Texas","75217","Central","FUR-TA-10002228","Furniture","3","933.408","4","0.3","-173.3472"
"1790","CA-2017-118199","5/9/2017","5/11/2017","First Class","LB-16795","Laurel Beltran","Home Office","United States","Seattle","Washington","98105","West","FUR-TA-10004154","Furniture","3","286.85","1","0","63.107"
"1791","CA-2017-150091","10/12/2017","10/16/2017","Standard Class","NP-18670","Nora Paige","Consumer","United States","Lakewood","New Jersey","8701","East","FUR-FU-10004053","Furniture","4","40.48","2","0","17.4064"
"1792","CA-2017-150091","10/12/2017","10/16/2017","Standard Class","NP-18670","Nora Paige","Consumer","United States","Lakewood","New Jersey","8701","East","FUR-BO-10003404","Furniture","1","2154.9","5","0","129.294"
"1793","CA-2016-118129","12/19/2016","12/21/2016","Second Class","CL-12565","Clay Ludtke","Consumer","United States","Reading","Pennsylvania","19601","East","FUR-FU-10004904","Furniture","4","303.92","5","0.2","-30.392"
"1794","CA-2017-155621","11/8/2017","11/13/2017","Standard Class","KN-16450","Kean Nguyen","Corporate","United States","Baltimore","Maryland","21215","East","FUR-FU-10003535","Furniture","4","274.2","10","0","112.422"
"1795","US-2014-127635","9/14/2014","9/18/2014","Second Class","SC-20260","Scott Cohen","Corporate","United States","Corpus Christi","Texas","78415","Central","FUR-FU-10000550","Furniture","4","9.96","5","0.6","-6.723"
"1796","CA-2017-125451","10/23/2017","10/24/2017","First Class","AH-10075","Adam Hart","Corporate","United States","Cranston","Rhode Island","2920","East","FUR-TA-10001039","Furniture","3","240.744","4","0.3","-13.7568"
"1797","CA-2017-125451","10/23/2017","10/24/2017","First Class","AH-10075","Adam Hart","Corporate","United States","Cranston","Rhode Island","2920","East","FUR-FU-10004963","Furniture","4","35","4","0","14.7"
"1798","CA-2017-125451","10/23/2017","10/24/2017","First Class","AH-10075","Adam Hart","Corporate","United States","Cranston","Rhode Island","2920","East","FUR-FU-10000277","Furniture","4","210.68","2","0","50.5632"
"1799","CA-2017-125451","10/23/2017","10/24/2017","First Class","AH-10075","Adam Hart","Corporate","United States","Cranston","Rhode Island","2920","East","FUR-TA-10004915","Furniture","3","637.896","3","0.3","-127.5792"
"1800","CA-2016-125087","4/18/2016","4/23/2016","Standard Class","TH-21115","Thea Hudgings","Corporate","United States","Houston","Texas","77070","Central","FUR-CH-10002880","Furniture","2","344.372","4","0.3","-93.4724"
"1801","CA-2016-125087","4/18/2016","4/23/2016","Standard Class","TH-21115","Thea Hudgings","Corporate","United States","Houston","Texas","77070","Central","FUR-FU-10004748","Furniture","4","127.88","5","0.6","-67.137"
"1802","US-2017-118556","5/28/2017","6/2/2017","Second Class","TH-21235","Tiffany House","Corporate","United States","Chicago","Illinois","60653","Central","FUR-CH-10001146","Furniture","2","106.869","3","0.3","-29.0073"
"1803","US-2016-164196","11/11/2016","11/17/2016","Standard Class","AS-10285","Alejandro Savely","Corporate","United States","Noblesville","Indiana","46060","Central","FUR-TA-10001950","Furniture","3","2678.94","6","0","241.1046"
"1804","US-2017-132031","4/23/2017","4/27/2017","Standard Class","PN-18775","Parhena Norris","Home Office","United States","Clarksville","Tennessee","37042","South","FUR-BO-10001972","Furniture","1","387.136","4","0.2","-14.5176"
"1805","US-2017-132031","4/23/2017","4/27/2017","Standard Class","PN-18775","Parhena Norris","Home Office","United States","Clarksville","Tennessee","37042","South","FUR-FU-10000193","Furniture","4","77.952","3","0.2","-11.6928"
"1806","CA-2017-142391","9/24/2017","9/24/2017","Same Day","PB-19150","Philip Brown","Consumer","United States","Seattle","Washington","98115","West","FUR-FU-10002759","Furniture","4","199.8","10","0","71.928"
"1807","CA-2016-158841","2/2/2016","2/4/2016","Second Class","SE-20110","Sanjit Engle","Consumer","United States","Arlington","Virginia","22204","South","FUR-FU-10001731","Furniture","4","18.69","7","0","7.1022"
"1808","CA-2015-102316","3/1/2015","3/3/2015","Second Class","DH-13075","Dave Hallsten","Corporate","United States","Los Angeles","California","90045","West","FUR-CH-10003396","Furniture","2","184.752","3","0.2","-20.7846"
"1809","CA-2016-109400","5/2/2016","5/6/2016","Standard Class","NR-18550","Nick Radford","Consumer","United States","Amarillo","Texas","79109","Central","FUR-CH-10003298","Furniture","2","366.744","4","0.3","-110.0232"
"1810","CA-2016-144645","2/2/2016","2/8/2016","Standard Class","NS-18640","Noel Staavos","Corporate","United States","Houston","Texas","77041","Central","FUR-FU-10003601","Furniture","4","73.784","2","0.6","-77.4732"
"1811","CA-2017-149720","6/4/2017","6/7/2017","Second Class","EM-14065","Erin Mull","Consumer","United States","Frisco","Texas","75034","Central","FUR-FU-10002501","Furniture","4","30.336","6","0.6","-17.4432"
"1812","CA-2017-118003","12/4/2017","12/10/2017","Standard Class","DO-13645","Doug O'Connell","Consumer","United States","Paterson","New Jersey","7501","East","FUR-FU-10002506","Furniture","4","12.99","1","0","1.5588"
"1813","CA-2017-118003","12/4/2017","12/10/2017","Standard Class","DO-13645","Doug O'Connell","Consumer","United States","Paterson","New Jersey","7501","East","FUR-CH-10003817","Furniture","2","182.22","3","0","45.555"
"1814","CA-2017-118003","12/4/2017","12/10/2017","Standard Class","DO-13645","Doug O'Connell","Consumer","United States","Paterson","New Jersey","7501","East","FUR-CH-10004860","Furniture","2","302.94","3","0","18.1764"
"1815","CA-2016-141887","1/11/2016","1/15/2016","Standard Class","MP-17470","Mark Packer","Home Office","United States","Columbus","Ohio","43229","East","FUR-FU-10002268","Furniture","4","54.992","14","0.2","8.9362"
"1816","CA-2017-161172","3/16/2017","3/16/2017","Same Day","SP-20920","Susan Pistek","Consumer","United States","Columbus","Ohio","43229","East","FUR-FU-10003424","Furniture","4","51.264","6","0.2","7.6896"
"1817","CA-2017-137624","11/10/2017","11/17/2017","Standard Class","ME-17320","Maria Etezadi","Home Office","United States","Los Angeles","California","90008","West","FUR-CH-10001714","Furniture","2","241.424","2","0.2","-36.2136"
"1818","CA-2016-156748","11/30/2016","12/6/2016","Standard Class","BS-11755","Bruce Stewart","Consumer","United States","Detroit","Michigan","48227","Central","FUR-CH-10000513","Furniture","2","389.97","3","0","35.0973"
"1819","CA-2015-157287","12/22/2015","12/23/2015","First Class","HR-14830","Harold Ryan","Corporate","United States","Philadelphia","Pennsylvania","19140","East","FUR-CH-10001270","Furniture","2","422.625","7","0.3","0"
"1820","CA-2016-119074","3/27/2016","3/31/2016","Standard Class","DS-13180","David Smith","Corporate","United States","Columbus","Georgia","31907","South","FUR-FU-10004053","Furniture","4","20.24","1","0","8.7032"
"1821","CA-2016-119074","3/27/2016","3/31/2016","Standard Class","DS-13180","David Smith","Corporate","United States","Columbus","Georgia","31907","South","FUR-FU-10003731","Furniture","4","39.92","4","0","11.1776"
"1822","CA-2015-126186","9/11/2015","9/12/2015","First Class","GB-14530","George Bell","Corporate","United States","Aurora","Colorado","80013","West","FUR-FU-10000073","Furniture","4","24.64","4","0.2","4.004"
"1823","CA-2016-102092","12/9/2016","12/11/2016","First Class","PM-18940","Paul MacIntyre","Consumer","United States","Springfield","Virginia","22153","South","FUR-TA-10002530","Furniture","3","1056.86","7","0","158.529"
"1824","CA-2016-132829","12/23/2016","12/26/2016","Second Class","LA-16780","Laura Armstrong","Corporate","United States","Houston","Texas","77041","Central","FUR-FU-10000206","Furniture","4","2.328","2","0.6","-0.7566"
"1825","CA-2016-123540","4/2/2016","4/6/2016","Second Class","DJ-13420","Denny Joy","Corporate","United States","Milwaukee","Wisconsin","53209","Central","FUR-CH-10000847","Furniture","2","1454.9","5","0","378.274"
"1826","US-2017-108315","4/30/2017","5/4/2017","Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Sanford","Florida","32771","South","FUR-FU-10000747","Furniture","4","220.704","6","0.2","-8.2764"
"1827","CA-2017-106747","7/3/2017","7/4/2017","First Class","TS-21505","Tony Sayre","Consumer","United States","Concord","New Hampshire","3301","East","FUR-FU-10004188","Furniture","4","102.3","1","0","26.598"
"1828","CA-2017-146164","12/22/2017","12/26/2017","Standard Class","CM-12190","Charlotte Melton","Consumer","United States","Rochester","Minnesota","55901","Central","FUR-TA-10004915","Furniture","3","607.52","2","0","97.2032"
"1829","CA-2014-130673","5/20/2014","5/22/2014","Second Class","MC-17590","Matt Collister","Corporate","United States","San Marcos","Texas","78666","Central","FUR-FU-10003489","Furniture","4","10.332","3","0.6","-5.9409"
"1830","CA-2017-101700","4/23/2017","4/26/2017","First Class","SO-20335","Sean O'Donnell","Consumer","United States","Greeley","Colorado","80634","West","FUR-FU-10001025","Furniture","4","11.664","3","0.2","3.3534"
"1831","CA-2014-151946","6/4/2014","6/9/2014","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-FU-10002878","Furniture","4","56.96","2","0","21.0752"
"1832","CA-2014-151946","6/4/2014","6/9/2014","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","1","353.568","2","0.2","-44.196"
"1833","CA-2014-151946","6/4/2014","6/9/2014","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-FU-10002191","Furniture","4","13.96","2","0","6.7008"
"1834","CA-2017-117513","3/3/2017","3/8/2017","Standard Class","BT-11395","Bill Tyler","Corporate","United States","Los Angeles","California","90004","West","FUR-TA-10001520","Furniture","3","399.672","7","0.2","-14.9877"
"1835","US-2017-119319","11/6/2017","11/9/2017","Second Class","LC-17050","Liz Carlisle","Consumer","United States","Dallas","Texas","75217","Central","FUR-FU-10003878","Furniture","4","30.56","5","0.6","-19.864"
"1836","CA-2015-164084","9/7/2015","9/12/2015","Standard Class","AG-10525","Andy Gerbode","Corporate","United States","New York City","New York","10011","East","FUR-TA-10003569","Furniture","3","481.176","2","0.4","-120.294"
"1837","CA-2016-107783","7/28/2016","7/29/2016","First Class","OT-18730","Olvera Toch","Consumer","United States","Bethlehem","Pennsylvania","18018","East","FUR-BO-10004409","Furniture","1","177.45","5","0.5","-78.078"
"1838","CA-2017-159793","8/25/2017","8/29/2017","Standard Class","SV-20365","Seth Vernon","Consumer","United States","Philadelphia","Pennsylvania","19140","East","FUR-BO-10001798","Furniture","1","130.98","2","0.5","-89.0664"
"1839","CA-2017-151281","4/27/2017","5/2/2017","Standard Class","HM-14980","Henry MacAllister","Consumer","United States","Seattle","Washington","98105","West","FUR-FU-10000397","Furniture","4","139.58","7","0","39.0824"
"1840","CA-2015-108259","11/8/2015","11/15/2015","Standard Class","NS-18640","Noel Staavos","Corporate","United States","Jacksonville","North Carolina","28540","South","FUR-FU-10000023","Furniture","4","4.712","1","0.2","1.4136"
"1841","CA-2016-113341","11/25/2016","11/29/2016","Standard Class","MH-17455","Mark Hamilton","Consumer","United States","Los Angeles","California","90032","West","FUR-CH-10004698","Furniture","2","194.352","3","0.2","19.4352"
"1842","US-2015-131842","12/5/2015","12/8/2015","First Class","RR-19525","Rick Reed","Corporate","United States","Nashville","Tennessee","37211","South","FUR-CH-10004477","Furniture","2","97.424","2","0.2","10.9602"
"1843","CA-2014-142769","9/13/2014","9/13/2014","Same Day","RP-19390","Resi Pölking","Consumer","United States","Seattle","Washington","98103","West","FUR-FU-10001918","Furniture","4","14.19","3","0","5.5341"
"1844","CA-2017-124765","11/25/2017","11/30/2017","Standard Class","HZ-14950","Henia Zydlo","Consumer","United States","Fort Lauderdale","Florida","33311","South","FUR-BO-10003965","Furniture","1","723.92","5","0.2","-81.441"
"1845","CA-2015-131856","5/12/2015","5/17/2015","Standard Class","JG-15160","James Galang","Consumer","United States","Houston","Texas","77041","Central","FUR-FU-10000175","Furniture","4","21.968","4","0.6","-15.9268"
"1846","CA-2017-126634","3/30/2017","4/1/2017","Second Class","AB-10165","Alan Barnes","Consumer","United States","Lakewood","California","90712","West","FUR-FU-10004973","Furniture","4","94.2","5","0","39.564"
"1847","US-2014-159611","12/27/2014","1/1/2015","Second Class","KB-16315","Karl Braun","Consumer","United States","Cleveland","Ohio","44105","East","FUR-FU-10004904","Furniture","4","182.352","3","0.2","-18.2352"
